date	incidence	trust_short	tests	positive_tests	rolling_mean_key	rolling_7day_incidence
2020-11-26	0.00337837837837838	CNWL	296	1	7day_incidence	0.00531662003635268
2020-11-26	0.043010752688172	RFH	93	4	7day_incidence	0.0365352759311976
2020-11-26	0	CARE HOME	59	0	7day_incidence	-6.19544098563145e-18
2020-11-25	0.00878293601003764	UCLH	797	7	7day_incidence	0.0140685016641353
2020-11-25	0.00246913580246914	RMH	405	1	7day_incidence	0.00502556289681265
2020-11-25	0.0434782608695652	LNWUH	46	2	7day_incidence	0.0763564930311817
2020-11-25	0.00606060606060606	CNWL	495	3	7day_incidence	0.017891159834123
2020-11-25	0.0256410256410256	RFH	78	2	7day_incidence	0.0407925198978847
2020-11-25	0	CARE HOME	3	0	7day_incidence	-6.19544098563145e-18
2020-11-24	0.00526315789473684	UCLH	950	5	7day_incidence	0.0136046505855017
2020-11-24	0.0129032258064516	RMH	465	6	7day_incidence	0.0054522517909938
2020-11-24	0.0416666666666667	LNWUH	48	2	7day_incidence	0.0880930557881526
2020-11-24	0	CNWL	195	0	7day_incidence	0.0189612507918544
2020-11-24	0.0303030303030303	RFH	132	4	7day_incidence	0.0349616161077972
2020-11-24	0	CARE HOME	82	0	7day_incidence	-6.19544098563145e-18
2020-11-23	0.00493421052631579	UCLH	608	3	7day_incidence	0.0135729623359096
2020-11-23	0.0078125	RMH	128	1	7day_incidence	0.00614761817251552
2020-11-23	0.0714285714285714	LNWUH	28	2	7day_incidence	0.0944472795729476
2020-11-23	0.00833333333333333	CNWL	120	1	7day_incidence	0.019023519256945
2020-11-23	0.0253164556962025	RFH	79	2	7day_incidence	0.0308119562438517
2020-11-23	0	CARE HOME	2	0	7day_incidence	-6.19544098563145e-18
2020-11-22	0.0611111111111111	UCLH	180	11	7day_incidence	0.0128174374526373
2020-11-22	0	RMH	69	0	7day_incidence	0.00617224718097217
2020-11-22	0.285714285714286	LNWUH	7	2	7day_incidence	0.114934544246259
2020-11-22	0.105263157894737	CNWL	19	2	7day_incidence	0.018879417809526
2020-11-22	0.0847457627118644	RFH	59	5	7day_incidence	0.0285814573275374
2020-11-21	0.00227790432801822	UCLH	439	1	7day_incidence	0.0122734643623619
2020-11-21	0.00619195046439629	RMH	323	2	7day_incidence	0.00622767676021127
2020-11-21	0.102564102564103	LNWUH	39	4	7day_incidence	0.129999959866716
2020-11-21	0.00749063670411985	CNWL	267	2	7day_incidence	0.0185793878065257
2020-11-21	0	RFH	56	0	7day_incidence	0.0286290288036803
2020-11-21	0	CARE HOME	1	0	7day_incidence	-6.19544098563145e-18
2020-11-20	0.00544069640914037	UCLH	919	5	7day_incidence	0.0120215221709253
2020-11-20	0.00717703349282297	RMH	418	3	7day_incidence	0.00496864158073279
2020-11-20	0.0930232558139535	LNWUH	43	4	7day_incidence	0.148678120786256
2020-11-20	0.00263852242744063	CNWL	379	1	7day_incidence	0.0195783888055267
2020-11-20	0.00666666666666667	RFH	150	1	7day_incidence	0.024300024474676
2020-11-20	0	CARE HOME	7	0	7day_incidence	-6.19544098563145e-18
2020-11-19	0.00191204588910134	UCLH	1046	2	7day_incidence	0.0113166349528802
2020-11-19	0.00665188470066519	RMH	451	3	7day_incidence	0.00592296352690256
2020-11-19	0.166666666666667	LNWUH	6	1	7day_incidence	0.159902610582175
2020-11-19	0.0023696682464455	CNWL	422	1	7day_incidence	0.0183879126150505
2020-11-19	0.0273972602739726	RFH	73	2	7day_incidence	0.0242848285228776
2020-11-19	0	CARE HOME	54	0	7day_incidence	-6.19544098563145e-18
2020-11-18	0.00497512437810945	UCLH	1005	5	7day_incidence	0.0584870973407339
2020-11-18	0.00285714285714286	RMH	350	1	7day_incidence	0.00592296352690256
2020-11-18	0.148936170212766	LNWUH	47	7	7day_incidence	0.261943426908705
2020-11-18	0.00396039603960396	CNWL	505	2	7day_incidence	0.00335031863008813
2020-11-18	0.025974025974026	RFH	77	2	7day_incidence	0.0223823726252643
2020-11-18	0	CARE HOME	5	0	7day_incidence	-6.19544098563145e-18
2020-11-17	0.00349956255468067	UCLH	1143	4	7day_incidence	0.0589096255930514
2020-11-17	0.00408997955010225	RMH	489	2	7day_incidence	0.00574212894261513
2020-11-17	0.172413793103448	LNWUH	29	5	7day_incidence	0.267699575521997
2020-11-17	0.00699300699300699	CNWL	143	1	7day_incidence	0.00228022767235672
2020-11-17	0	RFH	80	0	7day_incidence	0.0295252297681214
2020-11-17	0	CARE HOME	76	0	7day_incidence	-6.19544098563145e-18
2020-11-16	0	UCLH	111	0	7day_incidence	0.0587138912930831
2020-11-16	0.0144927536231884	RMH	69	1	7day_incidence	0.00567992030559868
2020-11-16	0.15	LNWUH	40	6	7day_incidence	0.269188864100299
2020-11-16	0	CNWL	62	0	7day_incidence	0.00276388109494265
2020-11-16	0.0252100840336134	RFH	119	3	7day_incidence	0.0285728488157405
2020-11-15	0.391304347826087	UCLH	23	9	7day_incidence	0.0585736322458028
2020-11-15	0	RMH	46	0	7day_incidence	0.00472965106264651
2020-11-15	1	LNWUH	11	11	7day_incidence	0.245379340290775
2020-11-15	0	CNWL	15	0	7day_incidence	0.00408167175952912
2020-11-15	0.0714285714285714	RFH	14	1	7day_incidence	0.0300160973480301
2020-11-14	0.00523560209424084	UCLH	764	4	7day_incidence	0.0580037849480565
2020-11-14	0.00492610837438424	RMH	406	2	7day_incidence	0.00630103250205831
2020-11-14	0.142857142857143	LNWUH	49	7	7day_incidence	0.224102744546094
2020-11-14	0	CNWL	301	0	7day_incidence	0.0053671813657196
2020-11-14	0.05	RFH	40	2	7day_incidence	0.035234093637455
2020-11-14	0	CARE HOME	7	0	7day_incidence	-6.19544098563145e-18
2020-11-13	0.00407055630936228	UCLH	737	3	7day_incidence	0.0585149697860489
2020-11-13	0.00674157303370787	RMH	445	3	7day_incidence	0.00713117686618797
2020-11-13	0.103448275862069	LNWUH	29	3	7day_incidence	0.226257916959887
2020-11-13	0.00602409638554217	CNWL	498	3	7day_incidence	0.0043681803667186
2020-11-13	0	RFH	70	0	7day_incidence	0.0367538504763608
2020-11-13	0	CARE HOME	1	0	7day_incidence	0.00123152709359605
2020-11-12	0.000930232558139535	UCLH	1075	1	7day_incidence	0.0585149697860489
2020-11-12	0	RMH	471	0	7day_incidence	0.00506078349144677
2020-11-12	0	LNWUH	9	0	7day_incidence	0.204829345531316
2020-11-12	0.0115942028985507	CNWL	345	4	7day_incidence	0.0043681803667186
2020-11-12	0.0375	RFH	80	3	7day_incidence	0.043866695614416
2020-11-12	0	CARE HOME	57	0	7day_incidence	0.00123152709359605
2020-11-11	0.000986193293885602	UCLH	1014	1	7day_incidence	0.0048464915251793
2020-11-11	0.0138568129330254	RMH	433	6	7day_incidence	0.00506078349144677
2020-11-11	0	LNWUH	45	0	7day_incidence	0.0839502246521951
2020-11-11	0.0129589632829374	CNWL	463	6	7day_incidence	0.0238486998472381
2020-11-11	0.0625	RFH	80	5	7day_incidence	0.0428792038435141
2020-11-11	0	CARE HOME	91	0	7day_incidence	0.00123152709359605
2020-11-10	0.0070778564206269	UCLH	989	7	7day_incidence	0.00491956643125655
2020-11-10	0.0099009900990099	RMH	303	3	7day_incidence	0.00472241726039663
2020-11-10	0.1875	LNWUH	16	3	7day_incidence	0.0759644216353362
2020-11-10	0	CNWL	120	0	7day_incidence	0.0238486998472381
2020-11-10	0.0106382978723404	RFH	94	1	7day_incidence	0.0455885634494254
2020-11-10	0.00862068965517241	CARE HOME	116	1	7day_incidence	0.00123152709359605
2020-11-09	0	UCLH	202	0	7day_incidence	0.00533184720693772
2020-11-09	0	RMH	109	0	7day_incidence	0.0042855127201958
2020-11-09	0	LNWUH	5	0	7day_incidence	0.0611860965121835
2020-11-09	0	CNWL	66	0	7day_incidence	0.0229881146493035
2020-11-09	0.075	RFH	40	3	7day_incidence	0.0480948291135858
2020-11-08	0.015625	UCLH	128	2	7day_incidence	0.0056174836272035
2020-11-08	0	RMH	37	0	7day_incidence	0.00637406744032946
2020-11-08	0.153846153846154	LNWUH	13	2	7day_incidence	0.069757525083612
2020-11-08	0.136363636363636	CNWL	22	3	7day_incidence	0.0213317999495105
2020-11-08	0.0645161290322581	RFH	31	2	7day_incidence	0.0563431284333137
2020-11-07	0.00574712643678161	UCLH	696	4	7day_incidence	0.00604349229497041
2020-11-07	0.00255754475703325	RMH	391	1	7day_incidence	0.00503657731025039
2020-11-07	0.0869565217391304	LNWUH	23	2	7day_incidence	0.0871791278710685
2020-11-07	0	CNWL	296	0	7day_incidence	0.0212068897869502
2020-11-07	0.0689655172413793	RFH	58	4	7day_incidence	0.0722592775016367
2020-11-06	0.00695652173913044	UCLH	575	4	7day_incidence	0.00576798860445567
2020-11-06	0.00368324125230203	RMH	543	2	7day_incidence	0.00572815225925108
2020-11-06	0	LNWUH	13	0	7day_incidence	0.0993544525463932
2020-11-06	0	CNWL	27	0	7day_incidence	0.0226949850250454
2020-11-06	0.0175438596491228	RFH	57	1	7day_incidence	0.0707395206627309
2020-11-05	0.0029296875	UCLH	1024	3	7day_incidence	0.00576798860445567
2020-11-05	0.0146198830409357	RMH	342	5	7day_incidence	0.00572815225925108
2020-11-05	0.06	LNWUH	50	3	7day_incidence	0.0993544525463932
2020-11-05	0	CNWL	183	0	7day_incidence	0.0226949850250454
2020-11-05	0.0952380952380952	RFH	42	4	7day_incidence	0.0710142459374562
2020-11-05	0	CARE HOME	60	0	7day_incidence	0.00123152709359605
2020-11-04	0.00396825396825397	UCLH	756	3	7day_incidence	0.00393157190481182
2020-11-04	0.00449438202247191	RMH	445	2	7day_incidence	0.00656848839370487
2020-11-04	0.121951219512195	LNWUH	41	5	7day_incidence	0.101185954377895
2020-11-04	0.0120845921450151	CNWL	331	4	7day_incidence	0.00364736597742639
2020-11-04	0.173913043478261	RFH	23	4	7day_incidence	0.061797656075705
2020-11-04	0	CARE HOME	4	0	7day_incidence	0.00123152709359605
2020-11-03	0.00514933058702369	UCLH	971	5	7day_incidence	0.00430103003289064
2020-11-03	0.0147420147420147	RMH	407	6	7day_incidence	0.00725819976730446
2020-11-03	0.272727272727273	LNWUH	11	3	7day_incidence	0.112573117938972
2020-11-03	0.0104166666666667	CNWL	192	2	7day_incidence	0.00471346405844985
2020-11-03	0	RFH	22	0	7day_incidence	0.0779194653009625
2020-11-03	0	CARE HOME	86	0	7day_incidence	0.00123152709359605
2020-11-02	0	UCLH	153	0	7day_incidence	0.00402752932826096
2020-11-02	0	RMH	46	0	7day_incidence	0.00870246579530072
2020-11-02	0	LNWUH	5	0	7day_incidence	0.120976479283509
2020-11-02	0	CNWL	55	0	7day_incidence	0.00572903616406935
2020-11-02	0.0769230769230769	RFH	26	2	7day_incidence	0.0992227234463259
2020-11-01	0.00277008310249307	UCLH	361	1	7day_incidence	0.00558398608435049
2020-11-01	0.00588235294117647	RMH	340	2	7day_incidence	0.00707474056825461
2020-11-01	0.166666666666667	LNWUH	6	1	7day_incidence	0.121721820898416
2020-11-01	0.00303030303030303	CNWL	330	1	7day_incidence	0.00611306074164231
2020-11-01	0	RFH	10	0	7day_incidence	0.0856172812694552
2020-11-01	0	CARE HOME	1	0	7day_incidence	-6.19544098563145e-18
2020-10-31	0.00833333333333333	UCLH	1080	9	7day_incidence	0.00664664181838048
2020-10-31	0.00738552437223043	RMH	677	5	7day_incidence	0.00833744789837768
2020-10-31	0.166666666666667	LNWUH	12	2	7day_incidence	0.116204980015722
2020-10-31	0.00746268656716418	CNWL	536	4	7day_incidence	0.00438669043521158
2020-10-31	0.181818181818182	RFH	11	2	7day_incidence	0.0827505827505828
2020-10-31	0	CARE HOME	53	0	7day_incidence	0.00207039337474119
2020-10-30	0.00504201680672269	UCLH	1190	6	7day_incidence	0.00697053225721111
2020-10-30	0.0137931034482759	RMH	580	8	7day_incidence	0.00659963430489398
2020-10-30	0.0588235294117647	LNWUH	34	2	7day_incidence	0.0891487029594446
2020-10-30	0.00710900473933649	CNWL	422	3	7day_incidence	0.00289859519711634
2020-10-30	0.166666666666667	RFH	18	3	7day_incidence	0.0889617628748064
2020-10-30	0	CARE HOME	116	0	7day_incidence	0.00207039337474119
2020-10-29	0.0138248847926267	UCLH	651	9	7day_incidence	0.00808082093226662
2020-10-29	0.0032258064516129	RMH	310	1	7day_incidence	0.00659963430489398
2020-10-29	0.0652173913043478	LNWUH	46	3	7day_incidence	0.109556866224751
2020-10-29	0.00268817204301075	CNWL	372	1	7day_incidence	0.00289859519711634
2020-10-29	0	RFH	24	0	7day_incidence	0.0779727518857954
2020-10-28	0.0114068441064639	UCLH	789	9	7day_incidence	0.0107246084525792
2020-10-28	0.0133333333333333	RMH	225	3	7day_incidence	0.00694977436091639
2020-10-28	0.0833333333333333	LNWUH	24	2	7day_incidence	0.085747342415227
2020-10-28	0	CNWL	78	0	7day_incidence	0.00739180313860015
2020-10-28	0.153846153846154	RFH	26	4	7day_incidence	0.0938457677588112
2020-10-27	0.00741656365883807	UCLH	809	6	7day_incidence	0.0101287509628611
2020-10-27	0.00257731958762887	RMH	388	1	7day_incidence	0.00589469945059776
2020-10-27	0.0833333333333333	LNWUH	12	1	7day_incidence	0.0976521043199889
2020-10-27	0	CNWL	30	0	7day_incidence	0.00632570505757669
2020-10-27	0.0434782608695652	RFH	46	2	7day_incidence	0.0678717417847852
2020-10-26	0.0077720207253886	UCLH	386	3	7day_incidence	0.00983237128339288
2020-10-26	0	RMH	283	0	7day_incidence	0.00392425610084406
2020-10-26	0.142857142857143	LNWUH	28	4	7day_incidence	0.109986070164391
2020-10-26	0	CNWL	165	0	7day_incidence	0.00531013295195719
2020-10-26	0	RFH	11	0	7day_incidence	0.0440622179752614
2020-10-26	0	CARE HOME	1	0	7day_incidence	0.00593139723574506
2020-10-25	0.0212765957446809	UCLH	47	1	7day_incidence	0.00869575125600892
2020-10-25	0.00833333333333333	RMH	120	1	7day_incidence	0.00388859667578371
2020-10-25	0	LNWUH	10	0	7day_incidence	0.106383585692341
2020-10-25	0.0344827586206897	CNWL	29	1	7day_incidence	0.00570674849928665
2020-10-25	0.111111111111111	RFH	9	1	7day_incidence	0.0572897312027747
2020-10-25	0.0144927536231884	CARE HOME	69	1	7day_incidence	0.00593139723574506
2020-10-24	0.00416233090530697	UCLH	961	4	7day_incidence	0.00929517879500445
2020-10-24	0	RMH	123	0	7day_incidence	0.00429731076870833
2020-10-24	0.25	LNWUH	4	1	7day_incidence	0.125291148717552
2020-10-24	0	CNWL	56	0	7day_incidence	0.00660522109587245
2020-10-24	0	RFH	17	0	7day_incidence	0.0460933803837823
2020-10-23	0.0029673590504451	UCLH	1011	3	7day_incidence	0.00823566970088472
2020-10-23	0	RMH	119	0	7day_incidence	0.00392912225618992
2020-10-23	0.145161290322581	LNWUH	62	9	7day_incidence	0.11338638681279
2020-10-23	0	CNWL	171	0	7day_incidence	0.00660522109587245
2020-10-23	0	RFH	27	0	7day_incidence	0.0398822002595587
2020-10-23	0	CARE HOME	69	0	7day_incidence	0.00593139723574506
2020-10-22	0.00586854460093897	UCLH	852	5	7day_incidence	0.00712538102582921
2020-10-22	0.00297619047619048	RMH	336	1	7day_incidence	0.00392912225618992
2020-10-22	0.04	LNWUH	25	1	7day_incidence	0.0929782235474835
2020-10-22	0.00546448087431694	CNWL	183	1	7day_incidence	0.00660522109587245
2020-10-22	0.0925925925925926	RFH	54	5	7day_incidence	0.0398822002595587
2020-10-22	0.027027027027027	CARE HOME	37	1	7day_incidence	0.00593139723574506
2020-10-21	0.0156028368794326	UCLH	705	11	7day_incidence	0.00408586734801766
2020-10-21	0.0161943319838057	RMH	247	4	7day_incidence	0.00273864606571373
2020-10-21	0.215686274509804	LNWUH	51	11	7day_incidence	0.115835366404626
2020-10-21	0.00628930817610063	CNWL	318	2	7day_incidence	0.00167911272148822
2020-10-21	0.0754716981132075	RFH	53	4	7day_incidence	0.0240091843865429
2020-10-21	0	CARE HOME	24	0	7day_incidence	0.00593139723574506
2020-10-20	0	UCLH	144	0	7day_incidence	0.00389941191256564
2020-10-20	0	RMH	319	0	7day_incidence	0.00273864606571373
2020-10-20	0	LNWUH	24	0	7day_incidence	0.0801210806903407
2020-10-20	0	CNWL	579	0	7day_incidence	0.00167911272148822
2020-10-20	0	RFH	36	0	7day_incidence	0.0302203645107665
2020-10-20	0	CARE HOME	23	0	7day_incidence	0.00386100386100386
2020-10-19	0	UCLH	653	0	7day_incidence	0.00550184592866214
2020-10-19	0	RMH	383	0	7day_incidence	0.00988150320857088
2020-10-19	0	LNWUH	10	0	7day_incidence	0.0752567693744164
2020-10-19	0	CNWL	146	0	7day_incidence	0.00167911272148822
2020-10-19	0	RFH	12	0	7day_incidence	0.0386237258553043
2020-10-18	0	UCLH	341	0	7day_incidence	0.00669342405342016
2020-10-18	0	RMH	284	0	7day_incidence	0.0100057836899942
2020-10-18	0	CNWL	250	0	7day_incidence	0.000898472596585797
2020-10-18	0	RFH	17	0	7day_incidence	0.0253962126277911
2020-10-17	0.00285714285714286	UCLH	700	2	7day_incidence	0.00647967350951555
2020-10-17	0	RMH	148	0	7day_incidence	0.00895096093333979
2020-10-17	0.16	LNWUH	25	4	7day_incidence	0.077784241901889
2020-10-17	0	CNWL	23	0	7day_incidence	-6.8149850841946e-18
2020-10-17	0.0434782608695652	RFH	46	2	7day_incidence	0.0146145414687614
2020-10-16	0.0141843971631206	UCLH	564	8	7day_incidence	0.00753452583019065
2020-10-16	0.05	RMH	40	2	7day_incidence	0.00895096093333979
2020-10-16	0	LNWUH	51	0	7day_incidence	0.0514362026862027
2020-10-16	0	CNWL	170	0	7day_incidence	-6.8149850841946e-18
2020-10-16	0.0588235294117647	RFH	17	1	7day_incidence	0.017936800604974
2020-10-15	0.0142095914742451	UCLH	563	8	7day_incidence	0.00932024011590494
2020-10-15	0.00384615384615385	RMH	260	1	7day_incidence	0.00895096093333979
2020-10-15	0.111111111111111	LNWUH	9	1	7day_incidence	0.0514362026862027
2020-10-15	0	CNWL	8	0	7day_incidence	0.000714285714285707
2020-10-15	0	RFH	33	0	7day_incidence	0.017936800604974
2020-10-14	0.0141065830721003	UCLH	638	9	7day_incidence	0.0104892838381401
2020-10-14	0.00881057268722467	RMH	227	2	7day_incidence	0.00895096093333979
2020-10-14	0.0576923076923077	LNWUH	52	3	7day_incidence	0.0514362026862027
2020-10-14	0	CNWL	153	0	7day_incidence	0.00116924476797088
2020-10-14	0	RFH	30	0	7day_incidence	0.017936800604974
2020-10-14	0	CARE HOME	82	0	7day_incidence	0.00386100386100386
2020-10-13	0.00738396624472574	UCLH	948	7	7day_incidence	0.0104382634299769
2020-10-13	0	RMH	147	0	7day_incidence	0.00929939298908892
2020-10-13	0.03125	LNWUH	32	1	7day_incidence	0.0375076312576313
2020-10-13	0	CNWL	144	0	7day_incidence	0.00116924476797088
2020-10-13	0.0232558139534884	RFH	43	1	7day_incidence	0.0117256204807504
2020-10-13	0	CARE HOME	60	0	7day_incidence	0.00129870129870129
2020-10-12	0.0125	UCLH	320	4	7day_incidence	0.00882361303244587
2020-10-12	0	RMH	91	0	7day_incidence	0.0025049679019809
2020-10-12	0	LNWUH	2	0	7day_incidence	0.0414758852258852
2020-10-12	0.005	CNWL	200	1	7day_incidence	0.00116924476797088
2020-10-12	0	RFH	6	0	7day_incidence	0.00332225913621262
2020-10-11	0.00818330605564648	UCLH	611	5	7day_incidence	0.0077123668457255
2020-10-11	0	RMH	399	0	7day_incidence	0.00195551735253035
2020-10-11	0	LNWUH	8	0	7day_incidence	0.0329288766788767
2020-10-11	0.00318471337579618	CNWL	314	1	7day_incidence	0.00116924476797088
2020-10-11	0	RFH	10	0	7day_incidence	0.00332225913621262
2020-10-10	0.0025	UCLH	800	2	7day_incidence	0.00618975153000674
2020-10-10	0.0024390243902439	RMH	410	1	7day_incidence	0.000696864111498256
2020-10-10	0.0625	LNWUH	48	3	7day_incidence	0.0376741314241314
2020-10-10	0	CNWL	349	0	7day_incidence	0.00207340389997811
2020-10-10	0	RFH	23	0	7day_incidence	0.00689368770764119
2020-10-10	0	CARE HOME	1	0	7day_incidence	0.00277145534877493
2020-10-09	0.00288184438040346	UCLH	694	2	7day_incidence	0.00664130141872154
2020-10-09	0.0024390243902439	RMH	410	1	7day_incidence	0.00120706819313091
2020-10-09	0.0277777777777778	LNWUH	36	1	7day_incidence	0.0434139273424988
2020-10-09	0	CNWL	421	0	7day_incidence	0.00207340389997811
2020-10-09	0	RFH	32	0	7day_incidence	0.00765306122448979
2020-10-08	0.00643086816720257	UCLH	622	4	7day_incidence	0.00512563844275611
2020-10-08	0	RMH	125	0	7day_incidence	0.00120706819313091
2020-10-08	0.0512820512820513	LNWUH	39	2	7day_incidence	0.0434139273424988
2020-10-08	0	CNWL	74	0	7day_incidence	0.00135911818569239
2020-10-08	0	RFH	30	0	7day_incidence	0.0267006802721088
2020-10-08	0	CARE HOME	1	0	7day_incidence	0.00277145534877493
2020-10-07	0.00344827586206897	UCLH	580	2	7day_incidence	0.0039565947205209
2020-10-07	0	RMH	136	0	7day_incidence	0.00400818864131018
2020-10-07	0.0909090909090909	LNWUH	33	3	7day_incidence	0.0434139273424988
2020-10-07	0.00632911392405063	CNWL	158	1	7day_incidence	0.000904159132007226
2020-10-07	0.025	RFH	40	1	7day_incidence	0.0267006802721088
2020-10-07	0.00909090909090909	CARE HOME	110	1	7day_incidence	0.00277145534877493
2020-10-06	0.0105448154657293	UCLH	569	6	7day_incidence	0.00411518162098505
2020-10-06	0.00357142857142857	RMH	280	1	7day_incidence	0.00405548274306006
2020-10-06	0.0714285714285714	LNWUH	42	3	7day_incidence	0.0392472606758321
2020-10-06	0	CNWL	50	0	7day_incidence	0.00121607429108396
2020-10-06	0.0285714285714286	RFH	35	1	7day_incidence	0.0302721088435374
2020-10-05	0.00189035916824197	UCLH	529	1	7day_incidence	0.004778758383846
2020-10-05	0	RMH	382	0	7day_incidence	0.00420136606051904
2020-10-05	0	LNWUH	5	0	7day_incidence	0.0352790067075781
2020-10-05	0	CNWL	362	0	7day_incidence	0.00121607429108396
2020-10-05	0.133333333333333	RFH	15	2	7day_incidence	0.0343537414965986
2020-10-04	0	UCLH	8	0	7day_incidence	0.00386006293138849
2020-10-04	0	LNWUH	10	0	7day_incidence	0.032034632034632
2020-10-04	0	CNWL	324	0	7day_incidence	0.00121607429108396
2020-10-04	0	RFH	25	0	7day_incidence	0.0438775510204082
2020-10-04	0.0103092783505155	CARE HOME	97	1	7day_incidence	0.00277145534877493
2020-10-03	0.0036101083032491	UCLH	554	2	7day_incidence	0.00380701253351051
2020-10-03	0.0196078431372549	RMH	51	1	7day_incidence	0.00564436750352048
2020-10-03	0.0333333333333333	LNWUH	30	1	7day_incidence	0.0190476190476191
2020-10-03	0.00218340611353712	CNWL	458	1	7day_incidence	0.000311915159076724
2020-10-03	0.025	RFH	40	1	7day_incidence	0.0416930850009907
2020-10-03	0	CARE HOME	62	0	7day_incidence	0.00277145534877493
2020-10-02	0.00752688172043011	UCLH	930	7	7day_incidence	0.00295193468365165
2020-10-02	0.00277008310249307	RMH	361	1	7day_incidence	0.00623960559875858
2020-10-02	0	LNWUH	30	0	7day_incidence	0.00884353741496599
2020-10-02	0	CNWL	228	0	7day_incidence	0.000311915159076724
2020-10-02	0.0285714285714286	RFH	70	2	7day_incidence	0.0376114523479295
2020-10-02	0	CARE HOME	8	0	7day_incidence	0.00277145534877493
2020-10-01	0	UCLH	590	0	7day_incidence	0.0026818833739028
2020-10-01	0.00346020761245675	RMH	289	1	7day_incidence	0.00622716159676754
2020-10-01	0.0285714285714286	LNWUH	35	1	7day_incidence	0.0247165532879819
2020-10-01	0	CNWL	20	0	7day_incidence	0.00114087343484351
2020-10-01	0.0666666666666667	RFH	15	1	7day_incidence	0.0277804231620616
2020-09-30	0.00307692307692308	UCLH	650	2	7day_incidence	0.00371520809619678
2020-09-30	0.0101010101010101	RMH	198	2	7day_incidence	0.00622716159676754
2020-09-30	0	LNWUH	51	0	7day_incidence	0.0286848072562358
2020-09-30	0	CNWL	27	0	7day_incidence	0.00114087343484351
2020-09-30	0.00970873786407767	RFH	103	1	7day_incidence	0.0277804231620616
2020-09-29	0.00455927051671732	UCLH	658	3	7day_incidence	0.00350342970637092
2020-09-29	0.00416666666666667	RMH	240	1	7day_incidence	0.00342604114858827
2020-09-29	0	LNWUH	35	0	7day_incidence	0.0294887652030509
2020-09-29	0	CNWL	275	0	7day_incidence	0.00082895827576678
2020-09-29	0	RFH	18	0	7day_incidence	0.024208994590633
2020-09-29	0	CARE HOME	65	0	7day_incidence	0.00147275405007363
2020-09-28	0	UCLH	381	0	7day_incidence	0.0041060132381599
2020-09-28	0.00348432055749129	RMH	287	1	7day_incidence	0.00303031499108926
2020-09-28	0.111111111111111	LNWUH	18	2	7day_incidence	0.0294887652030509
2020-09-28	0.00580270793036751	CNWL	517	3	7day_incidence	0.00147830892511743
2020-09-28	0.0645161290322581	RFH	31	2	7day_incidence	0.0201273619375718
2020-09-28	0	CARE HOME	1	0	7day_incidence	-6.19544098563145e-18
2020-09-26	0.00723327305605787	UCLH	553	4	7day_incidence	0.00447091015478096
2020-09-26	0	RMH	407	0	7day_incidence	0.00341602308517361
2020-09-26	0.0277777777777778	LNWUH	72	2	7day_incidence	0.0284793291705734
2020-09-26	0	CNWL	26	0	7day_incidence	0.00147830892511743
2020-09-26	0	RFH	35	0	7day_incidence	0.0134606952709051
2020-09-26	0	CARE HOME	52	0	7day_incidence	-6.19544098563145e-18
2020-09-25	0.00212765957446809	UCLH	940	2	7day_incidence	0.00471487671453699
2020-09-25	0	RMH	130	0	7day_incidence	0.00197302164217217
2020-09-25	0.038961038961039	LNWUH	77	3	7day_incidence	0.0305497225453146
2020-09-25	0	CNWL	598	0	7day_incidence	0.00147830892511743
2020-09-25	0	RFH	66	0	7day_incidence	0.0141441260936352
2020-09-25	0	CARE HOME	1	0	7day_incidence	-6.19544098563145e-18
2020-09-24	0.011744966442953	UCLH	596	7	7day_incidence	0.00461726221104138
2020-09-24	0	RMH	206	0	7day_incidence	0.00137778354693407
2020-09-24	0	LNWUH	76	0	7day_incidence	0.0339243007230424
2020-09-24	0.00454545454545455	CNWL	220	1	7day_incidence	0.00256056000736851
2020-09-24	0	RFH	52	0	7day_incidence	0.0160488879983971
2020-09-23	0.00255427841634738	UCLH	783	2	7day_incidence	0.00461726221104138
2020-09-23	0.00616016427104723	RMH	487	3	7day_incidence	0.000880023467292459
2020-09-23	0.021505376344086	LNWUH	93	2	7day_incidence	0.0180512848500265
2020-09-23	0	CNWL	96	0	7day_incidence	0.00173160173160172
2020-09-23	0.02	RFH	50	1	7day_incidence	0.00866379996814779
2020-09-23	0	CARE HOME	64	0	7day_incidence	-6.19544098563145e-18
2020-09-22	0.00478468899521531	UCLH	627	3	7day_incidence	0.004728320475587
2020-09-22	0	RMH	266	0	7day_incidence	0.00161640049232928
2020-09-22	0.0144927536231884	LNWUH	69	1	7day_incidence	0.0246650414637831
2020-09-22	0	CNWL	12	0	7day_incidence	0.00231708182527854
2020-09-22	0.0144927536231884	RFH	69	1	7day_incidence	0.00866379996814779
2020-09-21	0.00387596899224806	UCLH	258	1	7day_incidence	0.00528185495928929
2020-09-21	0	RMH	99	0	7day_incidence	0.00161640049232928
2020-09-21	0.0236220472440945	LNWUH	127	3	7day_incidence	0.0190991787550633
2020-09-21	0.00757575757575758	CNWL	132	1	7day_incidence	0.00254675568839292
2020-09-21	0.0133333333333333	RFH	75	1	7day_incidence	0.00866379996814779
2020-09-19	0	UCLH	525	0	7day_incidence	0.00377488436012512
2020-09-19	0	RMH	363	0	7day_incidence	0.00199234034195334
2020-09-19	0	LNWUH	49	0	7day_incidence	0.0190991787550633
2020-09-19	0	CNWL	177	0	7day_incidence	0.00304485196962173
